,num_samples,bws,trial,distance
0,10,30.0,1,79.9474868774414
1,10,30.0,2,69.37308502197266
2,10,30.0,3,70.63440704345703
3,10,30.0,4,94.15917205810547
4,10,30.0,5,59.75004196166992
5,10,30.0,6,70.90237426757812
6,10,30.0,7,70.578857421875
7,10,30.0,8,47.202762603759766
8,10,30.0,9,90.95442962646484
9,10,30.0,10,60.49202346801758
10,10,30.0,11,89.187744140625
11,10,30.0,12,106.53636932373047
12,10,30.0,13,53.67159652709961
13,10,30.0,14,94.01821899414062
14,10,30.0,15,86.84965515136719
15,10,30.0,16,102.07522583007812
16,10,30.0,17,50.64918899536133
17,10,30.0,18,94.71199035644531
18,10,30.0,19,77.81505584716797
19,10,30.0,20,90.37984466552734
20,10,30.0,21,63.325828552246094
21,10,30.0,22,63.17533493041992
22,10,30.0,23,104.1770248413086
23,10,30.0,24,87.52001190185547
24,10,30.0,25,64.88345336914062
25,10,30.0,26,84.49869537353516
26,10,30.0,27,69.9043197631836
27,10,30.0,28,78.22360229492188
28,10,30.0,29,67.14590454101562
29,10,30.0,30,77.17671966552734
30,10,30.0,31,60.25971984863281
31,10,30.0,32,62.41996383666992
32,10,30.0,33,84.3374252319336
33,10,30.0,34,75.0058364868164
34,10,30.0,35,75.75624084472656
35,10,30.0,36,57.01552963256836
36,10,30.0,37,54.079261779785156
37,10,30.0,38,68.02485656738281
38,10,30.0,39,79.66764831542969
39,10,30.0,40,111.89260864257812
40,10,30.0,41,98.067626953125
41,10,30.0,42,95.62123107910156
42,10,30.0,43,61.83843231201172
43,10,30.0,44,100.28340148925781
44,10,30.0,45,89.31600952148438
45,10,30.0,46,82.90543365478516
46,10,30.0,47,63.49722671508789
47,10,30.0,48,59.58266067504883
48,10,30.0,49,103.1981201171875
49,10,30.0,50,72.045654296875
50,10,30.0,51,60.28309631347656
51,10,30.0,52,73.50914764404297
52,10,30.0,53,44.98973083496094
53,10,30.0,54,71.58663940429688
54,10,30.0,55,63.4346809387207
55,10,30.0,56,74.3708267211914
56,10,30.0,57,89.31532287597656
57,10,30.0,58,67.2515869140625
58,10,30.0,59,34.68472671508789
59,10,30.0,60,82.46556854248047
60,10,30.0,61,68.49917602539062
61,10,30.0,62,43.58457565307617
62,10,30.0,63,99.93896484375
63,10,30.0,64,87.0456771850586
64,10,30.0,65,90.14115905761719
65,10,30.0,66,65.23867797851562
66,10,30.0,67,102.20311737060547
67,10,30.0,68,54.16159439086914
68,10,30.0,69,71.61746215820312
69,10,30.0,70,84.30056762695312
70,10,30.0,71,48.50755310058594
71,10,30.0,72,107.52528381347656
72,10,30.0,73,57.910797119140625
73,10,30.0,74,78.97004699707031
74,10,30.0,75,59.23659896850586
75,10,30.0,76,59.544776916503906
76,10,30.0,77,78.42293548583984
77,10,30.0,78,88.88269805908203
78,10,30.0,79,76.66207122802734
79,10,30.0,80,59.479000091552734
80,10,30.0,81,83.41168975830078
81,10,30.0,82,45.76970291137695
82,10,30.0,84,56.331356048583984
83,10,30.0,85,55.93793869018555
84,10,30.0,86,89.4559097290039
85,10,30.0,90,98.14175415039062
86,10,30.0,91,69.59906005859375
87,10,30.0,93,72.6278305053711
88,10,30.0,94,58.29057693481445
89,10,30.0,97,74.38316345214844
90,10,30.0,98,73.3963394165039
91,10,30.0,99,90.52953338623047
92,10,30.0,100,91.41805267333984
93,10,30.0,102,69.38597869873047
94,10,30.0,103,64.6903076171875
95,10,30.0,106,76.0279312133789
96,10,30.0,107,38.56867980957031
97,10,30.0,109,67.35429382324219
98,10,30.0,111,92.57750701904297
99,10,30.0,112,75.20368194580078
100,10,30.0,113,73.64671325683594
101,10,30.0,114,116.74864959716797
102,10,30.0,115,109.02655792236328
103,10,30.0,118,93.05130767822266
104,10,30.0,121,57.444923400878906
105,10,30.0,122,122.69625091552734
106,10,30.0,123,65.00707244873047
107,10,30.0,126,84.04882049560547
108,10,30.0,127,84.267822265625
109,10,30.0,129,57.45768356323242
110,10,30.0,132,80.33867645263672
111,10,30.0,133,70.79791259765625
112,10,30.0,139,87.92280578613281
113,10,30.0,140,69.72272491455078
114,10,30.0,142,53.49629592895508
115,10,30.0,143,62.931236267089844
116,10,30.0,144,79.8627700805664
117,10,30.0,145,61.6673469543457
118,10,30.0,148,92.97718048095703
119,10,30.0,149,87.85472106933594
120,10,30.0,154,83.88700866699219
121,10,30.0,156,69.34371185302734
122,10,30.0,158,99.4368667602539
123,10,30.0,163,76.07254028320312
124,10,30.0,166,53.82164001464844
125,10,30.0,170,106.35533905029297
126,10,30.0,173,102.48439025878906
127,10,30.0,179,73.7196044921875
128,10,30.0,183,92.28827667236328
129,10,30.0,186,89.6180419921875
130,10,30.0,190,116.2616958618164
131,10,30.0,192,74.58271789550781
132,10,30.0,196,106.97773742675781
133,10,30.0,207,85.72846984863281
134,10,30.0,210,92.44573974609375
135,10,30.0,214,71.7499771118164
136,10,30.0,215,58.41472244262695
137,10,30.0,223,91.72174072265625
138,10,30.0,254,103.47470092773438
139,10,30.0,283,35.1458740234375
140,10,30.0,289,85.87915802001953
141,10,30.0,297,80.40631103515625
142,10,30.0,302,69.37442779541016
143,10,30.0,306,99.02313995361328
144,10,30.0,307,111.106201171875
145,10,30.0,316,109.53927612304688
146,10,30.0,319,87.13912200927734
147,10,30.0,326,100.8070297241211
148,10,30.0,332,96.50884246826172
149,10,30.0,380,104.35835266113281
